228,"avengers endgame got 20 days left to beat avatar in the box office. after 20 days, the net streaming and bluray comes out and theatres will stop showing it ending its box office run for good."
229,avengers: endgame (2019) phone wallpaper https://t.co/bxexlxfrid
230,"i just bought tickets for avengers: endgame with new content and spider-man: far from home.. i'm so happy!
i love you 3000 @marvel❤️"
231,#hollywood_news: #avengers: #endgame $1.920b overseas total $2.761b global total #avengersendgame @marvel #mcu @avengers
232,‘avengers: endgame’ actress lexi rabe claims she was bullied by  adult  online https://t.co/i2ydbztgui
233,"don't worry, we'll get some answers. https://t.co/t48cude8pq"
234,"marvel's mightiest heroes are still doing everything they can to beat the box office record of 'avatar'.

#marvel #avengers #endgame #avengersendgame #avatar #boxoffice #movies #hollywood #hollywoodnews #news #newsupdate #film #superhero 

read more...
https://t.co/n4yptdqc2m"
235,"#toystory4 continues to reign the weekend #boxoffice.
https://t.co/nkaemwtg2q"
236,"‘avengers: endgame’ narrows gap to break highest-grossing film record following rerelease
https://t.co/mmzo1ssfpq"
237,"game of thrones, avengers ‘endgame’ wins at 2019 mtv movie award [full list of winners]nominated ‘avengers: endgame’ and ‘game of thrones... https://t.co/c7jqi0gyf1"
238,would i go back to the cinema and watch @avengers endgame again just to see an additional scene? of course i bloody would
239,i saw avengers endgame again yesterday and i literally crashed after seeing the end credits
240,"avengers: endgame makes $5.5 million with re-release, as toy story 4 stays no. 1 at us box office – gamespot https://t.co/lp3qomeuq3 https://t.co/ngczgg633a"
241,avengers: endgame originally had a thanos fight scene with hawkeye and black widow - cnet
242,"the #avengersendgame directors are addressing gamora's fate in the mcu

https://t.co/wcermkh00n https://t.co/ctjqy5w6cx"
243,"box-office us : toy story 4 confirme, avengers endgame attend encore son record https://t.co/bvrve3cxid via @allocine"
244,"captain america: winter soldier takes the top spot! which @marvel movie is your fave? #iamup #marvel #marvelcomics 
https://t.co/yfpmcm5lrr"
245,"@beatrizgietner plebs : ""avengers endgame is the most ambitious crossover ever""
me: ☝️"
246,"@cineworld hey, is the showing of avengers:endgame at 8:10pm in dublin the one with the bonus content?"
247,avengers: endgame originally had a thanos fight scene with hawkeye and black widow - cnet https://t.co/izygvmxwzf via @raredivergent https://t.co/72xlthn4lr
248,btw avengers endgame re-release’s additional scenes sucks. disappointing
249,avengers: endgame directors address gamora's fate in the mcu https://t.co/14fxt4dknt
250,"😍 avengers: endgame rerelease earns $7.8m, not enough to dethrone avatar - cnet #go #celebs #gossip #today
https://t.co/cysqopf8fu"
251,"choose a character 

#avengersendgame #avengers #endgame #captainamerica #steverogers #loki #thor #ironman #tonystark #hulk #hawkeye #blackwidow #scarletwitch #guardiansofthegalaxy #rocketraccoon #groot #spiderman #doctorstrange #buckybarnes #wintersoldier #thanos"
252,"@schweizercomics -life aquatic. “staralfur” plays. “i wonder if it remembers me.” 😭
-everyone’s mentioned up, but the scene with the scrapbook is emotional terrorism.
-i cried for the entire last hour of avengers: endgame, beginning with “on your left.”"
253,avengers: endgame directors address gamora's fate in the mcu https://t.co/r6gnunisjg
254,james cameron‘s film is still the highest grossing film ever. https://t.co/ck3ljhvncw
255,"@alyssio_lux captain avengers: endgame ticket

ah"
256,i don't have the money to watch avengers endgame again cos what's the point. i'm just gonna enjoy the final battle only. better go to youtube and watch it on repeat while waiting for the hd one to come out
257,#avengersendgame directors finally clarify what happened to captain america when he went back in time https://t.co/evrlghund5
258,you can now airbnb tony stark’s house from ‘avengers endgame’ https://t.co/ylcjogeogw
259,gwyneth paltrow attends avengers: endgame premiere in los angeles  https://t.co/c9x7quzcy8 https://t.co/xbljjoqroa
260,watch: avengers: endgame re-release post-credits scene leaks https://t.co/ygidg5juyt https://t.co/bwozrqumnp
261,"avengers endgame post-credit scene | explained in hindi | sumit universe

video link
https://t.co/yca4iun3bi https://t.co/qrphwgzfgd"
262,【cbm】 avengers: endgame directors share their thoughts on whether gamora survived iron man's final snap https://t.co/oihns5nlim
263,i am off to see avengers endgame today. i missed it the first time because me and my friend couldn't get days off together but i am not missing it today. 😆 #avengersendgamererelease #avengersendgame
264,"box-office us : toy story 4 confirme, avengers endgame attend encore son record https://t.co/ridu3cpgmp via @allocine"
265,"1. 177

2. idk

3. idk

4. 6+me

5. dumb af

6. black 

7. black

8. uae

9. saudi arabia 

10. america, thailand, spain 

11. dancer 

12. avengers endgame 

13. it ain’t me, selena gomez 

14. 🤯🤯😳😳😱😱🤫🤭"
266,brie larson’s captain marvel dons original ‘avengers: endgame’ suit in new bts image  https://t.co/ff6u7vlngz https://t.co/aas0lmjoiu
267,"@lin_manuel i re-watched @avengers endgame &amp; all i could think was how badly cap wanted to sing george washington songs: from ""we are out gunned..."" and ""i know that we can win"" to going after his vine and fig tree. @chrisevans has the gravitas to pull it off. one last hamildrop?"
268,avengers: endgame directors explain what happened when captain america went back in time  https://t.co/gqxqtoxhe7 https://t.co/7y5tld9pns
269,"hey gamer 🕹a new post is available ✅ 
avengers: endgame, the scene post-credits, check on the network: here’s the video
discover more 🎮⬇️https://t.co/13f49pwvag"
270,"even after re-release, ‘avengers: endgame’ earnings not enough to dethrone ‘avatar’ https://t.co/csthkiz1e0 https://t.co/jcid4o5xj8"
271,#avengersendgame fails to topple #avatar https://t.co/4a8h7o5xgk
272,"after several weeks working on it, i have finally finished this original piece. using the trailer of ""avengers: endgame"" i've composed an original soundtrack for it with the only purpose of making a composing… https://t.co/x7m10hdfhn"
273,"@thatsalibi avengers endgame, toy story 4 et godzilla"
274,@_sayheykid yo everybody coming out of the grave for this the vet minimum. this is like avengers endgame.
275,just watched 16-bit version of avengers endgame epic final battle. couldn't have asked for a better thing to see today. #avengersendgame
276,"@marichris24 hi there, we have no news on this for now. you can however consider getting tickets for marvel studios’ avengers: endgame – spider-man: far from home movie marathon : https://t.co/plsvlw3s6p or https://t.co/uo4ptdntqu"
277,brie larson roasted by avengers endgame cast!! interview - chris hemswor... https://t.co/5i8u6nzzox via @youtube
278,"😍 avengers: endgame's re-release not enough to dethrone avatar - gamespot #go #celebs #gossip #today
https://t.co/ede5hm3ynj"
279,hey @digitalspy have you stopped updating this page: https://t.co/9m0rhzxand? as neither @jessicajones (s3) or @agentsofshield (s6) are listed or is there a new page since @avengers #endgame
280,"nothing can beat a classic like avatar. 
#avengersendgame 

https://t.co/6yh8xssk55"
281,avengers: endgame originally had a thanos fight scene with hawkeye and black widow - cnet https://t.co/nyfsatojis https://t.co/56tc9o5rha
282,"avengers endgame is seriously still just as good the 4th time i've watched it. the bonus stuff on the re-release was great. if you've been enjoying it, go see it and help dethrone avatar"
283,"watch avengers endgame for the 5th time, had a great day but now i’m sad &amp; cant go to sleep 🥺 https://t.co/64t1golzf1"
284,"🙄⠀
.⠀
.⠀
by rs⠀
.⠀
.⠀
ignore the hashtags⠀
.⠀
.⠀
.⠀
#avengers #endgame #avengersendgame #endgamememes #endgamespoilers #endgameedit #thormemes #marvel #marvelmemes #marvelcomics #avatar #avatarmemes #mcu #mcumemes… https://t.co/3eh9acytdz"
285,avengers: endgame originally had a thanos fight scene with hawkeye and black widow - cnet https://t.co/m7f8jhvx3k
286,box office: 'spider-man: far from home' superhero fatigues past $111 million overseas https://t.co/rkaejolesx
287,nobody show him that scene from avengers: endgame... #marvelstudios #avengersendgame https://t.co/xalsj4ynla
288,@gwenlovesmovies @scottmendelson @forbes 2/2 ..avengers: endgame was never designed to significantly impact spiderman: ffh.
289,someone created a 16-bit version of ‘avengers: endgame’ and it's amazing https://t.co/oijkfbyynl
290,"time ""here's what happens in the extra scenes from the 'avengers: endgame' re- release https://t.co/8foxqskmyu"""
291,avengers: endgame is coming again https://t.co/9herovcovf
292,avengers endgame with the fattest neck of 2019
293,blame the hero &gt; avengers endgame.
294,avengers: endgame actor paul rudd to become a small town teacher? https://t.co/1p2crrh4gf https://t.co/u3xklun1jz
295,here's what happens in the extra scenes from the 'avengers: endgame' re- release https://t.co/a9n0qh7mpf
296,"why are comics shops closing as superheroes make a mint?

https://t.co/q1a8zktyff"
297,avengers endgame post credit scene spider-man re release breakdown https://t.co/e2ofyjraul via @youtube
298,"avengers endgame (and ant-man &amp; the wasp) rewatch yesterday, spider-man far from home today. deep #mcu coupla days. the best."
299,i want to see avengers endgame twenty more times but i only have a dollar in my bank account 😔
300,"dear avengers endgame, 
my name is aurelia and i'm a big fan of yours. so, i hope you'll see me watching the movie again, will literally sit in the theatre for 3 hours again just to get a few deleted scenes before and a post credit scene. you better not fucking disappoint me."
301,"buzzing for the cinema tonight, avengers endgame rewatch right before spiderman👍🏼 nobody better than my bro &amp; my girl to do this with🥰"
302,avengers endgame post credit scene - hulk scene re release breakdown https://t.co/ovrpckoaxv via @youtube
303,🎵 ‘toy story 4’ reigns supreme again as ‘avengers: endgame’ re-expands &amp; ‘spider-man’ is huge in china [box office] 👉 https://t.co/r4lyqbofwp 👌 #zirigozaeu #music #cd
304,watch avengers: endgame https://t.co/pqciswdgus
305,"this scene is chill, unquestionably.  https://t.co/g0rxuztckx"
306,want to watch endgame with a few extras added? avengers: endgame back in cinemas 12 july https://t.co/mikxskgfku https://t.co/t1d3egbcw9
307,someone created a 16-bit version of ‘avengers: endgame’ and it's amazing https://t.co/s1k2bge4pw
308,"steve (2012) : i can do this all day.

steve : yeah, i know. i know.

[future steve's locket of peggy falls out.]

steve (2012) : where did you get this?

#アベンジャーズ #エンドゲーム #マーベル #mcu 
#avengers #endgame #marvelstudios https://t.co/yk4pcwsxjr"
309,"infinite power has never looked so damn good. 

the zing exclusive marvel avengers: endgame power gauntlet is out now online and in selected stores: https://t.co/v3ww1vgbzs https://t.co/qb3h5ct0ap"
310,i just watched avengers: endgame and i ugly cried. (also i’m 3000 years later but).
311,"my @cineworld stats for the first half of the year...

new screenings: 88
rewatch: 56
unlimited screenings: 12
most watched: avengers endgame 9
cineworld locations: 2
total screenings 144. #unlimitedcard #100filmsin2019"
312,"@variety okkk, i think avengers endgame was the last marvel movie i'll ever watch."
313,"‘toy story 4’ reigns over 'annabelle 3' as ‘avengers: endgame’ re-expands at the bo!!! #boxoffice, #toystory4, #annabellecomeshome, #yesterday, #aladdin, #thesecretlifeofpets2, #meninblackinternational, #avengersendgame,… https://t.co/7rk7e4wue9 https://t.co/qrfryc39lx"
314,"anybody saw the post credit scene of re released
avengers endgame??

#avengersendgamererelease"
315,hey @chrisevans you take keaton jones to see the rerelease of avengers: endgame yet?
316,absolutely do not watch this movie unless you’ve seen avengers endgame.
317,"avengers: endgame makes $5.5 million with re-release, as toy story 4 stays no. 1 at us box office https://t.co/xobxf3whwj"
318,@jessie8088 i'm sorry i couldn't help myself i spoiled avengers endgame i just had to do the same for spiderman far from home
319,'i love you three thousand.' - tony stark (avengers: endgame)
320,"even after re-release, #avengersendgame earnings not enough to dethrone #avatar

https://t.co/soqeluaury

#avengersendgamererelease @marvelstudios @avengers @officialavatar https://t.co/wjnjiy4uza"
321,"album unofficially released.

album will be taken down and re-released with bonus tracks, don't make the same mistake you did with avengers endgame. go stream now!

https://t.co/poad2pfogp

https://t.co/dhf7sjqyp7

@tumimolekane 
@redbullza 
@sonymusicsouth 
@rikyrickworld https://t.co/nlii9kzxyd"
322,purehavuk #gaming #news | avengers: endgame’s re-release not enough to dethrone avatar https://t.co/j9gtbxens1 #blog https://t.co/gcio8xskpn
323,what a night got off from work to watch avengers endgame it was awesome it was fantastic #marvel #marveluniverse #endgame #avengers #hulk #spiderman
324,how avengers endgame should have ended⚡️ https://t.co/bbri5qlms2 #avengersendgame
325,hilarious avengers: endgame re-release pitch meeting https://t.co/wixucbfju1 https://t.co/ciojhyhcwv
326,sjws attack child star of avengers endgame https://t.co/vcca5vuv3d via @youtube
327,this avengers: endgame death scene was planned differently but russo brothers changed it during reshoots #avengersendgame - https://t.co/s9xojyqxsp
328,‘avengers: endgame’ narrows gap to break highest-grossing film record following rerelease | fox business https://t.co/p91fjnogd3
329,my friend gives his opinion on avengers endgame while playing minecraft https://t.co/mzc38rxrua
330,"all 58 marvel movies ranked, including 'spider-man: far from home' https://t.co/azfhutjgdo"
331,"#avengersendgame #boxoffice

domestic  $841,318,161
foreign $1,920,000,000
worldwide $2,761,318,161

#avatar worldwide gross = $2,787,965,087

#avengers #endgame is  $26.646926 million shy of @officialavatar"
332,watched @avengers: endgame #avengersendgame special release https://t.co/1wo7wuibdw
333,avengers: endgame originally had a thanos fight scene with hawkeye and black widow - cnet
334,avengers endgame re-release: what’s in the new post-credit scenes? - the indian express https://t.co/waapdpx5q6
335,"avengers: endgame originally had a thanos fight scene with hawkeye and black widow     - cnet but the scene was cut and reshot six months later, reveals jeremy renner, without thanos. https://t.co/8kdf9i60nm"
336,you’re all fake fans. i’m already on my 24th watch of avengers: endgame
337,'we're going to be okay. you can rest now.' - pepper potts (avengers: endgame)
338,"avengers: endgame makes $5.5 million with re-release, as toy story 4 stays no. 1 at us box office https://t.co/muh7pei7wr https://t.co/83qc5c4vte"
339,"every marvel superhero movie, definitively ranked (including 'spider-man: far from home')

we're 23 movies deep into the marvel cinematic universe. how does 'spider-man: far from home' rank compared to 'black panther' or 'avengers: endgame'?

https://t.co/nibdesztdz bit…"
340,"every marvel superhero movie, definitively ranked (including 'spider-man: far from home')

we're 23 movies deep into the marvel cinematic universe. how does 'spider-man: far from home' rank compared to 'black panther' or 'avengers: endgame'?

https://t.co/inuqxifc10 bit…"
341,‘avengers: endgame’ actress lexi rabe claims she was bullied by  adult  online https://t.co/2jgjancwzn
342,latest episode drops! listener and patreon @ovnio joins stu and chas to explore how avengers: endgame positions the audience in relation to its main characters: empathy vs sympathy. which is more powerful? who is more wrong? (hint: seal laugh) #scriptchat https://t.co/f7dcprikck
343,jeremy renner reveals avengers: endgame once had a thanos battle on vormir. https://t.co/kf5wv2eb52 https://t.co/wyliyepxns
344,"leaked! #tomholland's #spidermanfarfromhome hit by online piracy!

https://t.co/hxrfypmdoj"
345,why avengers: endgame still might not top avatar after re-release https://t.co/kxxlz5jhih https://t.co/pvjzunbsso
346,hilarious avengers: endgame re-release pitch meeting https://t.co/at5h54goow https://t.co/odfxjfwxgc
347,avengers: endgame originally had a thanos fight scene with hawkeye and black widow - cnet https://t.co/j0rgqa65g8
348,"avengers: endgame rerelease earns $7.8m, not enough to dethrone avatar - cnet https://t.co/ohhpb7fh4x"
349,👍 on @youtube: marvel studios' avengers: endgame | on digital 7/30 &amp; blu-ray 8/13 https://t.co/f75fyx6zai
350,"there should be no sequels, because it basically said ""screw it, we have 2 films, let's be avengers: endgame right now"""
351,don't suspend classes anytime bc i need allowance 😅 there's 90% chance that they'll show avengers: endgame here next week so i need to save again 😭 and i have smth to buy online while it's still on sale!!! deeeeeeemnnn https://t.co/gnqhhu5hmb
352,avengers endgame re-release🥳🥳
353,"icymi: last week, i rated my top ten film of 2019 so far. where do i place avengers: endgame, the favourite and us? find out here: https://t.co/h6dg9iux4w

#icymi #filmtwitter #topten #usmovie #avengersendgame"
354,"avengers endgame 1st day vs the fate of the furious box office collection in china, avengers endgame box office https://t.co/rvgrmj3tx7"
355,"the places to find these are,https://t.co/2wklqaclc7

https://t.co/g5ibvm6fnz

either than… https://t.co/49lqxhzn0h"
356,me in a very serious/annoyed tone while watching avengers endgame: this isn't how time travel works
357,i can't wait to get avengers endgame to add to the collection!!!! buying it digitally and physically  #avengersendgame
358,how can writers and directors of the same film have such contrasting views about this?! *headdesk* https://t.co/57quhczt80
359,we wish we got to see this reunion. https://t.co/je9zbkh7il
360,brie larson’s captain marvel dons original ‘avengers: endgame’ suit in new bts image  https://t.co/ff6u7w3oy7 https://t.co/husplxfwz2
361,'no amount of money ever bought a second of time.' - tony stark (avengers: endgame)
362,"avengers: endgame rerelease earns $7.8m, not enough to dethrone avatar     - cnet https://t.co/khf9zvujjo"
363,avengers: endgame originally had a thanos fight scene with hawkeye and black widow – cnet https://t.co/akksewyvbu https://t.co/rarxtbz2nm
364,avengers: endgame originally had a thanos fight scene with hawkeye and black widow - cnet (mark serrels/cnet bloggers) https://t.co/4fa7ctdykh
365,liked on youtube: marvel studios' avengers: endgame | on digital 7/30 &amp; blu-ray 8/13 https://t.co/f75fyx6zai
366,"a humble request to jeff bezos, bill gates, mark zuckerberg, larry page, warren buffett, mukesh ambani and mr. beast 
just buy $26,646,926 amount of avengers endgame tickets 
so it can become no 1 

@mrbeastyt #beatavatar #avengersendgame #avengersendgamererelease https://t.co/vxaddtihuh"
367,this is seriously incredible. https://t.co/fvrbmrjpsd
368,avengers: endgame directors explain what happened when captain america went back in time  https://t.co/gqxqtofgmz https://t.co/9biszy211h
369,"@jtemoviethinks 1. rocketman
2. hotel mumbai
3. avengers endgame
4. toy story 4
5. spider man:far from home"
370,"#marvel's mightiest heroes are still doing everything they can to beat the box office record of 'avatar'.

#avengersendgamererelease #avengers #avengersengame

follow @entdc for latest hollywood updates!https://t.co/syzhanrunv"
371,"even after re-release, ‘avengers: endgame’ earnings not enough to dethrone ‘avatar’ https://t.co/or15y1neuc https://t.co/fgt0lfswaj"
372,@realdonaldtrump can you negotiate an avengers endgame really-release in china?  cause that would be enough to get it past avatar i think.
373,"i wish i had real passion, 
unbridled passion, the rawest
passion, the kind of passion avengers endgame fans have on instagram."
374,avengers: endgame originally had a thanos fight scene with hawkeye and black widow - cnet https://t.co/jh1uf16wmb
375,avengers: endgame originally had a thanos fight scene with hawkeye and black widow – cnet https://t.co/joe5pxdw6d
376,here's the first poster for the re-release. https://t.co/xobn5tt0av
377,"bad day, spiderman far from home just got spoiled to me the day before i was going to see it, its basically like avengers endgame again... @marvel @tomholland1996"
378,"avengers endgame directors cut?! mario royale, stadia and more...
https://t.co/hxsxhlmfts"
379,"even after re-release, '#avengerendgame' earnings not enough to dethrone '#avatar'
https://t.co/lya0gil5jh"
380,"avengers endgame new gauntlet movie poster from marvel 19"" x 13""  new ships flat https://t.co/nyb3phozlm"
381,"""product #review: avengers: endgame originally had a thanos fight scene with hawkeye and black widow #news"": https://t.co/nom53dgm7h"
382,"avengers endgame new gauntlet movie poster from marvel 19"" x 13"" new ships flat https://t.co/hr57kglsjj https://t.co/3z4aebu31s"
383,"new on blu-ray, dvd &amp; streaming: captain marvel. and with endgame back in theaters and spider-man: far from home opening tuesday, this really is the most wonderful time of the year.
https://t.co/huhfyomzd1
#captainmarvel #marvel #avengers #endgame #spiderman #farfromhome #bluray"
384,"even after the re-release, @marvelstudios' #avengersendgame has failed to top @jimcameron's #avatar. 
https://t.co/vcyjbmswgd"
385,avengers: endgame originally had a thanos fight scene with hawkeye and black widow – cnet https://t.co/rfcpab85gp https://t.co/kdooh9fcr8
386,don't call him professor hulk. https://t.co/5i6m67hyhu
387,avengers: endgame originally had a thanos fight scene with hawkeye and black widow     - cnet https://t.co/7iib2dnpb2
388,avengers: endgame originally had a thanos fight scene with hawkeye and black widow - cnet https://t.co/snpgp08fuw
389,avengers: endgame directors explain captain america time travel mystery https://t.co/wnrw6ajxfv https://t.co/vrls0m8bqy
390,late af but finally watched avengers endgame and it was so good 😭
391,"@jtemoviethinks 1. the last black man in san francisco
2. rocketman
3. avengers endgame
4. shazam!
5. fighting with my family"
392,‘avengers: endgame’ inches toward ‘avatar’ box office record with re-release https://t.co/71qqy6zjr9 #avengersendgame
393,avengers: endgame originally had a thanos fight scene with hawkeye and black widow   - cnet https://t.co/nqtppnbbex
394,"avengers: endgame rerelease earns $7.8m, not enough to dethrone avatar - cnet https://t.co/wz6dggyzko"
395,"avengers: endgame rerelease earns $7.8m, not enough to dethrone avatar     - cnet https://t.co/qc18ar40j5"
396,avengers: endgame originally had a thanos fight scene with hawkeye and black widow     - cnet https://t.co/dox53hscij
397,why avengers: endgame still might not top avatar after re-release https://t.co/qfp6njdrrm https://t.co/tfcyojsb0u
398,"even after re-release, #avengers: endgame earnings not enough to dethrone #avatar https://t.co/qtisxosvkh"
399,"is there no re-release of avengers: endgame here in ph? i mean, it would be an honor to surpass avatar."
400,bring back avengers: #endgame 😍
401,"all 58 marvel movies ranked, including 'spider-man: far from home' https://t.co/iqblh7a1ke"
402,why the #avengersendgame re-release’s #hulk scene and die hard cameo were dropped from original cut https://t.co/yqmr2i928r
403,"close 

the new ""spider-man: far from home"" trailer catches up with peter parker (tom holland) in a world needing new heroes after ""avengers: endgame."" usa today

with 23 blockbuster movies and counting since 2008, the marvel cinematic universe has created a cosmos of big st…"
404,i watched avengers endgame tonight and i can't stop randomly crying.
405,endgame’ earnings not enough to dethrone ‘avatar’ https://t.co/ayirka97qh https://t.co/wwaoy9lsaf
406,"avengers: endgame - 9.6

not only is this the best superhero movie i’ve ever seen but possibly the best movie of the year. if you’ve never seen a marvel movie and watch this for the first time, you’ll still enjoy it as much as a fan that has watched all the movies."
407,avengers: endgame disc release comes under media attack • home theater forum https://t.co/iwolqurk8s
408,"yup, he'll be the mcu's new captain america. https://t.co/v1ktpsbh1b"
409,everyone. this is not a drill. go watch avengers: endgame again. you won’t be able to live with yourself if you miss that stan lee tribute.
410,"i wonder if, after the avengers endgame press tour ended, benedict cumberbatch approached jake gyllenhaal, gave him a hug, and said, ""good luck - tom's your responsibility now"", and then ran out before jake knew what was going on. https://t.co/0rfcsmqzdg"
411,"back to the future 2, limitless, and avengers endgame my favorite movies 🎥 

all make me feel some type of way."
412,"while #avengersendgame's current total is $2.76 billion, #avatar still ranks on top with $2.788 billion lifetime earnings | @marvel 
https://t.co/u5jb0khxa1"
413,"getting to see the ""avengers: endgame"" release w/ two working eyeballs👀 was kinda like seeing the movie for the 1st time. that &amp; we were in better seats vs. sitting in the 4th row to the very right looking 45° left &amp; up at the screen. take that, #bellspalsy! #justaguy"
414,"all 58 marvel movies ranked, including 'spider-man: far from home' https://t.co/grgqw7l8rl"
415,‘avengers: endgame’ narrows gap to break highest-grossing film record following rerelease  https://t.co/ajetxtsm1z #foxbusiness
416,"love you 3000!

#ironman #marvel #mcu #avengers #endgame #bangkok #thailand @ siam square one https://t.co/7whj414pg8"
417,avengers: endgame originally had a thanos fight scene with hawkeye and black widow – cnet https://t.co/sjdeht9pgl
418,"@geekydiya hey, the sale for avengers endgame quantum realm jacket was only till 11:59 pm of 30th june and it will be live soon. stay tuned in for updates."
419,"@rohansharma1305 hey, the sale for avengers endgame quantum realm jacket was only till 11:59 pm of 30th june and it will be live soon. stay tuned in for updates."
420,avengers: endgame behind the scenes photos reveal that captain marvel wore a different costume on set https://t.co/wycwbxv7bn
421,"@jtemoviethinks avengers endgame
toy story 4
john wick chapter 3
us 
triple frontier 

also liked:
always be my maybe
shazam

the rest of year should hopefully be good though:
far from home
once upon a time in hollywood
lion king 
hobbs and shaw
it chapter 2
joker
doctor sleep
jumanji 3"
422,@dcolympus @theflitecast @bleedingfool excuses excuses sooo many holes to plug on a sinking boat financial$$$$ isn't $ucce$$ is #avengersendgame re-release spoilers - breaking down everything that happens after the credits https://t.co/hmumqcska7 #avengers
423,'toy story 4' reigns supreme again as 'avengers: endgame' re-expands &amp; 'spider-man' is huge in china [box office] https://t.co/dr9ig1k45l
424,"iss sy achi to @avengers endgame thi.
#indiavsengland #engvind #teamindia #indvsend #cwc2019 #matchfixing https://t.co/nmgcukt2nk"
425,@dcolympus @theflitecast @bleedingfool #avengersendgame directors finally clarify what happened to #captainamerica when he went back in time #avengers https://t.co/cbkvbvrro8
426,"avengers endgame worldwide,??????? https://t.co/b7rg7hdpjr"
427,"avengers: endgame makes $5.5 million with re-release, as toy story 4 stays no. 1 at us box office https://t.co/vr8ndftvol via @gamespot https://t.co/rl6fuclo74"
428,"'i think you look great, cap. as far as i'm concerned, that's america's ass.' - scott lang (avengers: endgame)"
429,avengers: endgame's re-release not enough to dethrone avatar https://t.co/xtkqcu4c3t https://t.co/pvb6b8hmyk
430,"all 58 marvel movies ranked, including ‘spider-man: far from home’ - thewrap https://t.co/leu9oiwccd"
431,avengers: endgame originally had a thanos fight scene with hawkeye and black widow https://t.co/00myjlqj7e https://t.co/bamrjr5bjf @cnet
432,"#marvel #avengers endgame custom funko i am #ironman with gauntlet in protector #ebay
⏰ ends in 5h
💲 last price gbp 70.00
🔗 https://t.co/jmd0lx7n4h https://t.co/ijpk7mpqyl"
433,"#2019年上半期映画ベスト10

1 skate kitchen
2 spiderverse
3 spiderman ffh
4 bumblebee
5 captain marvel
6 beautiful boy
7 shazam
8 galveston
9 american animals
10 piercing

king of kings：avengers endgame"
434,"yes, he created a new timeline. https://t.co/egmxyfxtwm"
435,free agency for two teams will remind people of when aquman came out (pretty good movie) then avengers endgame came out @tjonesonthenba 😁
436,"if avengers endgame doesn't beat avatar for theatrical gross, i'mma be pressed😤"
437,avengers: endgame originally had a thanos fight scene with hawkeye and black widow https://t.co/uvpkz9uh1p https://t.co/tzp9phygnu
438,@itsandrewdavid dude women love avengers endgame you were right
439,@jtemoviethinks my top 5 in order: 5. murder mystery (netflix) 4. us 3. disneynature’s penguins 2. rocketman 1. avengers endgame
440,the moniker was unveiled in the description of avengers: endgame’s blu-ray and digital copies https://t.co/cifzqdixsg
441,maybe she didn't survive? https://t.co/ds4ebsqosb
442,"all 58 marvel movies ranked, including ‘spider-man: far from home’ - thewrap https://t.co/viwgjn6dqe https://t.co/nqx9zh7d4j"
443,check out marvel avengers endgame rerelease exclusive amc love you 3000 poster https://t.co/wown3au8lm ⁦@ebay⁩ #avengersendgamererelease #avengersendgame   #amctheatres #loveyou3000    #avengersendgameamc #marvelsavengers #marvel
444,how the mcu built to tony stark’s final avengers: endgame moment https://t.co/9ynoltxb5k https://t.co/wilspy0ouq
445,"avengers: endgame makes $5.5 million with re-release, as toy story 4 stays no. 1 at us box office https://t.co/3cxadyu13w https://t.co/yx3nnoucsf"
446,check out marvel avengers endgame exclusive amc love you 3000 &amp; opening weekend poster set https://t.co/ny2cdj9ph0 ⁦@ebay⁩ #avengersendgamererelease #avengersendgame  #amctheatres #loveyou3000    #avengersendgameamc #marvelsavengers #marvel
447,"@midnightcap a few favorites:
""geothermal escapism"" (community 5x05)
""pilot"" (suits 1x01)
""the bank shot job"" (leverage 1x05)
""the moth"" (lost 1x05)
avengers: endgame (mcu 3x10)"
448,my idea for a norvilleverse movie isn't dead if anything avengers: endgame helped me get more excited to work on it!
449,toy story 4 &gt; avengers: endgame
450,"#avengersendgame fan pays $200 to salute #captainamerica star @chrisevans’ ass in viral photo: 

https://t.co/qlcru9lhj2 https://t.co/aecgqyfchh"
451,"movies 06/30:
avengers: endgame (2019)
""bring back event"" version, with 3 additional bits after the credits
superhero, time travel, action/adventure, tragedy
(see above for stars)
plus smilin' stan lee, forever our generalissimo
#movielist2019
we love you 3000 https://t.co/hbu66oobiz"
452,avengers: endgame probably won't beat avatar at box office | cosmic book news https://t.co/cnghyz8kxt
453,'i keep telling everybody they should move on and grow. some do. but not us.' - steve rogers (avengers: endgame)
454,"avengers: endgame makes $5.5 million with re-release, as toy story 4 stays no. 1 at us box office
https://t.co/roludopnvo"
455,"but the scene was cut and reshot six months later, reveals jeremy renner, without thanos.
https://t.co/gdn2hrsahv"
456,"avengers: endgame rerelease earns $7.8m, not enough to dethrone avatar https://t.co/atjgjpmdt0 via @cnet"
457,still amazing the 3rd time around. thank you for so many great memories @marvelstudios love you 3000. ❤️😁 #marvel #avengers #endgame #loveyou3000 https://t.co/zkkfssn4kv
458,avengers: endgame: hulk deleted scene huge fan backlash | cosmic book news https://t.co/g30msqokv1
459,"new video upload on clownfish tv!

avengers endgame re-release fails to beat avatar!
https://t.co/b0wcqtmsku"
460,"about to see avengers endgame for the 3rd time, mo bought me beer to make up for it 👍🤠💚"
461,"avengers: endgame fan actually paid to salute chris evans’ ass at a comic con

https://t.co/usfb0zqqpf https://t.co/p3evslqu00"
